         2156267 function calls (2116685 primitive calls) in 15.867 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 datetime.py:337(timedelta)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1966(Chebyshev)
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
        1    0.000    0.000    0.000    0.000 argparse.py:150(HelpFormatter)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 patches.py:843(RegularPolygon)
       12    0.000    0.000    0.000    0.000 _subplots.py:110(get_subplotspec)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:2768(Listbox)
        1    0.000    0.000    0.000    0.000 constants.py:4(<module>)
        3    0.000    0.000    0.000    0.000 _jit_internal.py:264(ignore)
        9    0.000    0.000    0.000    0.000 typing.py:889(__extrahook__)
        1    0.000    0.000    0.000    0.000 weight_norm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:427(CudnnModule)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6709(<genexpr>)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        2    0.000    0.000    0.000    0.000 __init__.py:662(__init__)
       10    0.000    0.000    0.000    0.000 rcsetup.py:300(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3652(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1404(EventCollection)
        1    0.000    0.000    0.000    0.000 _layoutbox.py:46(LayoutBox)
        1    0.000    0.000    0.000    0.000 filedialog.py:26(FileDialog)
        1    0.000    0.000    0.000    0.000 typing.py:907(GenericMeta)
        1    0.000    0.000    0.000    0.000 filter_observation.py:1(<module>)
       27    0.000    0.000    0.000    0.000 __init__.py:234(_PlatformEventHandler)
        1    0.000    0.000    0.000    0.000 olddict.py:33(olddict)
        3    0.000    0.000    0.000    0.000 {built-in method _socket.inet_aton}
       15    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
       12    0.000    0.000    0.000    0.000 multiarray.py:990(unravel_index)
        1    0.000    0.000    0.000    0.000 pathlib.py:814(with_name)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1621(HermiteE)
        1    0.000    0.000    0.000    0.000 laguerre.py:1578(Laguerre)
        1    0.000    0.000    0.000    0.000 discrete.py:13(__init__)
        1    0.000    0.000    0.000    0.000 discrete.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:286(conditionAsParseAction)
        1    0.000    0.000    0.000    0.000 font_manager.py:560(FontProperties)
        1    0.000    0.000    0.000    0.000 widgets.py:1689(SpanSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:1670(_get_methods)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 cauchy.py:11(Cauchy)
        1    0.000    0.000    0.000    0.000 exponential.py:9(Exponential)
        1    0.000    0.000    0.000    0.000 laplace.py:8(Laplace)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:10(ExpRelaxedCategorical)
        1    0.000    0.000    0.000    0.000 _storage_docs.py:20(add_docstr_all)
        1    0.000    0.000    0.000    0.000 mnist.py:14(MNIST)
        1    0.000    0.000    0.000    0.000 ElementTree.py:542(ElementTree)
        8    0.000    0.000    0.000    0.000 rendering.py:203(__init__)
       15    0.000    0.000    0.000    0.000 gl_info.py:175(get_renderer)
        1    0.000    0.000    0.000    0.000 win32.py:141(Win32CanvasConfigARB)
        1    0.000    0.000    0.000    0.000 event.py:74(WindowEventLogger)
        2    0.000    0.000    0.000    0.000 __init__.py:85(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1190(__init__)
        2    0.000    0.000    0.000    0.000 datetime.py:1059(__new__)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        1    0.000    0.000    0.000    0.000 tuple.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:536(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
        2    0.000    0.000    0.000    0.000 pyparsing.py:855(<listcomp>)
        1    0.000    0.000    0.000    0.000 <string>:5(_XYPair)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        1    0.000    0.000    0.000    0.000 quiver.py:255(QuiverKey)
        1    0.000    0.000    0.000    0.000 _base.py:118(_process_plot_var_args)
        1    0.000    0.000    0.001    0.001 __init__.py:140(_lazy_call)
        1    0.000    0.000    0.000    0.000 parameter.py:1(<module>)
        2    0.000    0.000    0.000    0.000 init.py:27(_no_grad_zero_)
        1    0.000    0.000    0.000    0.000 nccl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:495(AddressList)
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        3    0.000    0.000    0.000    0.000 glob.py:145(has_magic)
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 hermite.py:1627(Hermite)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 box.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multi_discrete.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:548(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:614(_get_data_path)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        5    0.000    0.000    0.000    0.000 __init__.py:913(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:108(validate_path_exists)
       10    0.000    0.000    0.000    0.000 rcsetup.py:178(_validate_tex_preamble)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3563(__init__)
        1    0.000    0.000    0.000    0.000 artist.py:1187(ArtistInspector)
        1    0.000    0.000    0.000    0.000 ticker.py:435(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 <string>:5(CompositePart)
       24    0.000    0.000    0.000    0.000 patches.py:1858(<genexpr>)
       13    0.000    0.000    0.000    0.000 backend_bases.py:1896(draw)
        1    0.000    0.000    0.000    0.000 backend_tools.py:38(ToolBase)
       12    0.000    0.000    0.000    0.000 _base.py:3933(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 axis.py:515(YTick)
        1    0.000    0.000    0.003    0.003 __init__.py:1887(wm_iconphoto)
        1    0.000    0.000    0.000    0.000 _ops.py:70(_Ops)
        1    0.000    0.000    0.000    0.000 __init__.py:1231(_gen_rcb)
        1    0.000    0.000    0.000    0.000 response.py:7(<module>)
        5    0.000    0.000    0.000    0.000 lib_wgl.py:74(WGLFunction)
        2    0.000    0.000    0.000    0.000 __init__.py:935(_event_paint)
        2    0.000    0.000    0.000    0.000 __init__.py:106(__len__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
       12    0.000    0.000    0.000    0.000 inspect.py:687(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3604(__str__)
        1    0.000    0.000    0.000    0.000 _parser.py:400(_ymd)
        1    0.000    0.000    0.000    0.000 legend_handler.py:553(__init__)
        1    0.000    0.000    0.000    0.000 nvtx.py:1(<module>)
        9    0.000    0.000    0.000    0.000 module.py:855(parameters)
        1    0.000    0.000    0.000    0.000 <string>:5(ASMoutput)
        3    0.000    0.000    0.001    0.000 __init__.py:1984(_find_builtin)
        1    0.000    0.000    0.000    0.000 __init__.py:2054(_check_directly_compile_overloaded)
        1    0.000    0.000    0.000    0.000 functional_modules.py:83(QFunctional)
        1    0.000    0.000    0.000    0.000 video_utils.py:46(VideoClips)
        1    0.000    0.000    0.000    0.000 gray_scale_observation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:2136(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method atexit.register}
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:753(is_package)
        3    0.000    0.000    0.000    0.000 weakref.py:371(_commit_removals)
        1    0.000    0.000    0.005    0.005 closer.py:1(<module>)
        5    0.000    0.000    0.000    0.000 pathlib.py:664(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 polynomial.py:1442(Polynomial)
        1    0.000    0.000    0.000    0.000 legendre.py:1613(Legendre)
        1    0.000    0.000    0.000    0.000 multi_binary.py:1(<module>)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:145(<listcomp>)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4227(<genexpr>)
       19    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        1    0.000    0.000    0.000    0.000 mathtext.py:2613(State)
        7    0.000    0.000    0.000    0.000 rrule.py:69(__init__)
        1    0.000    0.000    0.011    0.011 _backend_tk.py:515(_get_toolbar)
        1    0.000    0.000    0.000    0.000 __init__.py:2204(Grid)
        1    0.000    0.000    0.000    0.000 streams.py:5(Stream)
        1    0.000    0.000    0.000    0.000 typing.py:2340(BinaryIO)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.001    0.001 error.py:12(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:213(ComposeTransform)
        1    0.000    0.000    0.000    0.000 fishersnedecor.py:10(FisherSnedecor)
        1    0.000    0.000    0.000    0.000 poisson.py:9(Poisson)
        4    0.000    0.000    0.000    0.000 _torch_docs.py:27(<dictcomp>)
        1    0.000    0.000    0.000    0.000 parser.py:63(HTMLParser)
        1    0.000    0.000    0.000    0.000 imagenet.py:26(ImageNet)
        1    0.000    0.000    0.000    0.000 time_limit.py:5(__init__)
        1    0.000    0.000    0.000    0.000 resize_observation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 clock.py:207(Clock)
        1    0.000    0.000    0.000    0.000 __init__.py:1252(CompressedImageData)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:63(<setcomp>)
        2    0.000    0.000    0.000    0.000 ast.py:30(parse)
        1    0.000    0.000    0.000    0.000 core.py:6306(MaskedConstant)
        2    0.000    0.000    0.000    0.000 __init__.py:752(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:1253(Logger)
        5    0.000    0.000    0.000    0.000 rcsetup.py:340(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:2455(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 offsetbox.py:131(OffsetBox)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:105(Event)
        1    0.000    0.000    0.000    0.000 typing.py:1248(__getitem__)
       16    0.000    0.000    0.000    0.000 __future__.py:18(get_overwrite_module_params_on_conversion)
        1    0.000    0.000    0.000    0.000 _classes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 event.py:154(EventDispatcher)
        4    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCStructType' objects}
       14    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        3    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 process.py:301(__init__)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 ticker.py:1197(EngFormatter)
        1    0.000    0.000    0.000    0.000 afm.py:401(AFM)
        1    0.000    0.000    0.000    0.000 patches.py:674(Rectangle)
        8    0.000    0.000    0.000    0.000 mathtext.py:1885(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:512(set_constrained_layout)
        1    0.000    0.000    0.000    0.000 anomaly_mode.py:1(<module>)
        2    0.000    0.000    0.000    0.000 linear_relu.py:6(LinearReLU)
        1    0.000    0.000    0.000    0.000 __init__.py:680(ignore_lib_warnings)
        1    0.000    0.000    0.000    0.000 transforms.py:168(_InverseTransform)
        1    0.000    0.000    0.000    0.000 studentT.py:10(StudentT)
        1    0.000    0.000    0.000    0.000 voc.py:55(VOCSegmentation)
        1    0.000    0.000    0.000    0.000 stats_recorder.py:9(StatsRecorder)
        1    0.000    0.000    0.000    0.000 rescale_action.py:1(<module>)
        8    0.000    0.000    0.000    0.000 rendering.py:84(add_geom)
        1    0.000    0.000    0.000    0.000 com.py:116(__init__)
        1    0.000    0.000    0.000    0.000 03_DQN_training.py:123(CartPoleEnvManager)
        2    0.000    0.000    0.001    0.000 space.py:21(seed)
        1    0.000    0.000    0.000    0.000 __init__.py:311(CDLL)
        3    0.000    0.000    0.000    0.000 ufunclike.py:43(_fix_out_named_y)
        1    0.000    0.000    0.018    0.018 registration.py:155(make)
        1    0.000    0.000    0.000    0.000 socket.py:543(SocketIO)
       12    0.000    0.000    0.000    0.000 inspect.py:690(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1569(addCondition)
        1    0.000    0.000    0.000    0.000 artist.py:1317(<listcomp>)
       24    0.000    0.000    0.000    0.000 dviread.py:123(_dispatch)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
       21    0.000    0.000    0.000    0.000 typing.py:651(<genexpr>)
        1    0.000    0.000    0.000    0.000 profiler.py:190(profile)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        3    0.000    0.000    0.000    0.000 __init__.py:870(display)
        3    0.000    0.000    0.000    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
